@relation 'Word vectors calculated from:tweets-weka.filters.unsupervised.attribute.Dl4jStringToWord2Vec-allowParallelTokenization-batchSize512-learningRate0.025-minLearningRate1.0E-4-negative0.0-sampling0.0-useHierarchicSoftmax-actionWORD_VECTOR-concat_words15-embedding_prefixembedding--epochs1-iterations1-layerSize100-minWordFrequency5-preprocessorweka.dl4j.text.tokenization.preprocessor.CommonPreProcessor-seed1-stopWordsHandlerweka.dl4j.text.stopwords.Dl4jNull-index1-tokenizerFactoryweka.dl4j.text.tokenization.tokenizer.factory.DefaultTokenizerFactory-windowSize5-workers8'

@attribute embedding-0 numeric
@attribute embedding-1 numeric
@attribute embedding-2 numeric
@attribute embedding-3 numeric
@attribute embedding-4 numeric
@attribute embedding-5 numeric
@attribute embedding-6 numeric
@attribute embedding-7 numeric
@attribute embedding-8 numeric
@attribute embedding-9 numeric
@attribute embedding-10 numeric
@attribute embedding-11 numeric
@attribute embedding-12 numeric
@attribute embedding-13 numeric
@attribute embedding-14 numeric
@attribute embedding-15 numeric
@attribute embedding-16 numeric
@attribute embedding-17 numeric
@attribute embedding-18 numeric
@attribute embedding-19 numeric
@attribute embedding-20 numeric
@attribute embedding-21 numeric
@attribute embedding-22 numeric
@attribute embedding-23 numeric
@attribute embedding-24 numeric
@attribute embedding-25 numeric
@attribute embedding-26 numeric
@attribute embedding-27 numeric
@attribute embedding-28 numeric
@attribute embedding-29 numeric
@attribute embedding-30 numeric
@attribute embedding-31 numeric
@attribute embedding-32 numeric
@attribute embedding-33 numeric
@attribute embedding-34 numeric
@attribute embedding-35 numeric
@attribute embedding-36 numeric
@attribute embedding-37 numeric
@attribute embedding-38 numeric
@attribute embedding-39 numeric
@attribute embedding-40 numeric
@attribute embedding-41 numeric
@attribute embedding-42 numeric
@attribute embedding-43 numeric
@attribute embedding-44 numeric
@attribute embedding-45 numeric
@attribute embedding-46 numeric
@attribute embedding-47 numeric
@attribute embedding-48 numeric
@attribute embedding-49 numeric
@attribute embedding-50 numeric
@attribute embedding-51 numeric
@attribute embedding-52 numeric
@attribute embedding-53 numeric
@attribute embedding-54 numeric
@attribute embedding-55 numeric
@attribute embedding-56 numeric
@attribute embedding-57 numeric
@attribute embedding-58 numeric
@attribute embedding-59 numeric
@attribute embedding-60 numeric
@attribute embedding-61 numeric
@attribute embedding-62 numeric
@attribute embedding-63 numeric
@attribute embedding-64 numeric
@attribute embedding-65 numeric
@attribute embedding-66 numeric
@attribute embedding-67 numeric
@attribute embedding-68 numeric
@attribute embedding-69 numeric
@attribute embedding-70 numeric
@attribute embedding-71 numeric
@attribute embedding-72 numeric
@attribute embedding-73 numeric
@attribute embedding-74 numeric
@attribute embedding-75 numeric
@attribute embedding-76 numeric
@attribute embedding-77 numeric
@attribute embedding-78 numeric
@attribute embedding-79 numeric
@attribute embedding-80 numeric
@attribute embedding-81 numeric
@attribute embedding-82 numeric
@attribute embedding-83 numeric
@attribute embedding-84 numeric
@attribute embedding-85 numeric
@attribute embedding-86 numeric
@attribute embedding-87 numeric
@attribute embedding-88 numeric
@attribute embedding-89 numeric
@attribute embedding-90 numeric
@attribute embedding-91 numeric
@attribute embedding-92 numeric
@attribute embedding-93 numeric
@attribute embedding-94 numeric
@attribute embedding-95 numeric
@attribute embedding-96 numeric
@attribute embedding-97 numeric
@attribute embedding-98 numeric
@attribute embedding-99 numeric
@attribute word_id string

@data
0.019489,0.01669,-0.007528,0.005983,-0.016795,0.005143,0.021699,-0.027667,0.006307,-0.011541,0.004331,0.025734,0.000816,-0.01431,0.009713,-0.006634,0.006586,-0.022646,0.010625,-0.003959,-0.001883,-0.023259,-0.009773,-0.015741,-0.02388,-0.005871,0.008072,-0.008248,0.01137,-0.01114,-0.0086,-0.014994,0.020843,0.013299,-0.04181,-0.006007,0.018865,0.00626,-0.009165,0.004886,-0.040334,0.024486,-0.03479,-0.005058,0.006956,-0.021365,0.009136,-0.027364,0.019765,0.016619,-0.013636,-0.01979,0.030729,-0.003132,-0.017335,-0.033219,-0.02536,0.00286,-0.019374,-0.029012,-0.016298,0.016486,0.02769,-0.002181,-0.026285,0.024192,-0.04933,0.027349,-0.000888,-0.008424,-0.046339,0.037824,0.037624,-0.034716,-0.019674,-0.006588,-0.017609,-0.025994,0.063618,0.01732,-0.005502,0.014187,0.01669,0.018744,0.016107,-0.006066,-0.018318,0.008431,0.048141,0.026257,0.005998,-0.020666,-0.028336,-0.041095,-0.005918,0.049735,-0.012602,0.000725,0.009753,-0.001755,GELSENKIRCHEN
0.019063,0.013996,-0.003149,0.017294,-0.013631,0.010794,0.02837,-0.026083,0.004897,-0.000545,-0.003629,0.027664,-0.00178,-0.017696,0.019508,0.006259,0.006665,-0.024605,0.011565,-0.002909,-0.009005,-0.024603,-0.018425,-0.019655,-0.027,-0.000726,0.016459,-0.013513,0.008279,-0.015822,-0.012877,-0.016288,0.023362,0.019715,-0.042606,-0.00986,0.013398,0.009252,-0.009998,0.005114,-0.038662,0.021711,-0.033806,-0.007334,0.004426,-0.025682,0.008391,-0.018768,0.02503,0.019511,-0.010889,-0.014525,0.029632,-0.010949,-0.019758,-0.038728,-0.030358,-0.004903,-0.017468,-0.022807,-0.012669,0.01872,0.025601,-0.004009,-0.016945,0.008966,-0.026982,0.011525,0.004247,-0.005277,-0.028842,0.017753,0.029004,-0.021317,-0.011361,-0.002182,-0.005801,-0.016874,0.04016,0.011772,0.0044,0.019145,0.007382,0.00681,0.011563,-0.003748,-0.012288,0.00809,0.022315,0.021979,0.003675,-0.012593,-0.028416,-0.025498,-0.010311,0.035792,0.001418,0.002967,0.003755,0.005078,Gallery
0.015667,0.011025,-0.00982,0.007977,-0.014773,0.000505,0.017169,-0.028836,0.010671,-0.008608,0.006504,0.019924,-0.00086,-0.017135,0.00691,-0.002116,0.005346,-0.02519,0.009292,-0.003144,-0.002161,-0.025936,-0.010512,-0.013507,-0.023876,-0.001728,0.007774,-0.001825,0.007377,-0.012795,-0.001067,-0.009088,0.034021,0.025958,-0.039383,-0.010499,0.018783,0.007557,-0.007484,0.009459,-0.039127,0.016772,-0.039175,-0.002355,0.004172,-0.028909,0.010697,-0.019877,0.029215,0.021585,-0.010641,-0.024005,0.02405,-0.009011,-0.025642,-0.044606,-0.03405,-0.008628,-0.012776,-0.026914,-0.019629,0.007544,0.032223,-0.013757,-0.029263,0.022451,-0.037884,0.032524,-0.006076,0.004924,-0.041011,0.037894,0.028688,-0.017231,-0.012981,-0.006221,-0.02173,-0.019505,0.051358,0.022501,-0.008272,0.009644,0.007874,0.023551,0.009908,0.001287,-0.013648,0.007391,0.056049,0.010406,0.001124,-0.017316,-0.013784,-0.020198,0.002843,0.042432,-0.019422,0.000503,0.008999,0.004641,Germany
0.016847,0.018436,0.000839,0.031901,-0.015356,0.027354,0.030925,-0.033291,0.001733,0.019198,-0.014496,0.007449,-0.00489,-0.028908,0.025123,0.030188,0.02112,-0.026354,0.015465,0.007354,-0.011903,-0.019597,-0.010382,-0.022706,-0.020637,-0.011252,0.009035,-0.003071,0.00837,-0.00017,-0.008641,-0.022685,0.04806,0.025438,-0.049451,-0.01533,0.013134,0.023549,0.004078,0.022411,-0.041838,0.023052,-0.052011,0.005143,0.001074,-0.046125,-0.000968,-0.027115,0.036245,0.036531,-0.00636,-0.009778,0.026189,-0.013407,-0.035547,-0.047415,-0.034599,-0.011757,-0.011258,-0.037517,-0.030396,0.006013,0.031143,-0.026511,-0.01212,0.01056,-0.035724,0.023072,0.004498,-0.010566,-0.031977,0.025614,0.031397,-0.027479,-0.010267,-0.012069,-0.014209,-0.020451,0.046382,0.01324,-0.002024,0.017665,0.014351,0.016741,0.016642,-0.000509,-0.017666,0.004269,0.034599,0.018682,0.001108,-0.008194,-0.02854,-0.03076,0.001418,0.03813,0.02448,0.003866,0.009972,0.005355,Hamburg
-0.000438,0.006923,0.005466,0.020185,-0.000884,0.01911,0.014909,-0.019886,-0.003879,0.011484,-0.011422,0.000537,-0.002525,-0.013726,0.02168,0.012144,0.013919,-0.010563,0.0122,0.002407,-0.001162,-0.009058,0.001433,-0.00897,-0.013573,-0.00324,0.011707,-0.002601,0.000135,0.004876,-0.001453,-0.010032,0.017183,0.013836,-0.006535,-0.007979,0.003149,0.01032,0.005376,0.015984,-0.006216,0.001318,-0.01313,0.001842,0.004865,-0.011805,0.001838,-0.006884,0.020835,0.011976,0.000881,0.000949,0.005528,-0.006111,-0.011347,-0.012194,-0.011917,-0.010991,0.003811,-0.009848,-0.014415,-0.001725,0.007156,-0.007582,-0.007049,0.014207,-0.018116,0.022799,-0.000203,0.002884,-0.013005,0.023651,0.017437,-0.008703,-0.001485,-0.004455,-0.013248,-0.013616,0.024085,0.01536,-0.010393,0.015131,0.003126,0.018825,0.001468,0.008882,-0.009773,-0.001107,0.023673,0.001001,0.003257,-0.008632,-0.01013,-0.010749,0.003405,0.020451,0.015629,0.001533,0.002803,0.001151,Hollywood
0.027345,0.025362,-0.003211,0.038136,-0.020718,0.033777,0.046254,-0.051639,0.00798,0.011356,-0.011436,0.022653,-0.011711,-0.03767,0.035875,0.026859,0.019926,-0.035538,0.02463,0.007864,-0.014266,-0.031209,-0.017231,-0.037373,-0.03921,-0.003932,0.023209,-0.007788,0.010772,-0.009739,-0.01905,-0.031959,0.030556,0.022995,-0.054435,-0.005594,0.023154,0.012977,-0.008614,0.008233,-0.047782,0.024941,-0.048375,0.000241,0.006849,-0.035295,-0.001795,-0.024123,0.028635,0.025468,-0.007339,-0.010931,0.035727,-0.019244,-0.029627,-0.046789,-0.031147,-0.002562,-0.017359,-0.031222,-0.02592,0.011667,0.029507,-0.012942,-0.020246,0.016449,-0.039904,0.022903,-0.002782,-0.012444,-0.030879,0.024411,0.035638,-0.032376,-0.018878,-0.009311,-0.01423,-0.031425,0.052373,0.020649,0.006512,0.02127,0.012135,0.008475,0.02418,-0.003167,-0.013065,0.001314,0.031981,0.022923,0.008919,-0.00779,-0.034232,-0.039585,-0.013316,0.042619,0.027652,0.008744,0.012494,0.007331,House
0.000002,-0.000432,0.001882,0.021313,0.000685,0.020863,0.019444,-0.019929,-0.006987,0.019185,-0.012962,-0.009853,-0.009943,-0.015798,0.016837,0.02025,0.017212,-0.012532,0.011753,0.008831,-0.009704,-0.003418,0.002454,-0.013027,-0.012465,-0.008036,0.010044,-0.003673,0.00387,0.003602,-0.006399,-0.005865,0.01831,0.012839,-0.009691,0.000945,-0.003936,0.011798,0.009112,0.014815,-0.004543,-0.002456,-0.010348,0.00723,-0.000184,-0.013179,-0.003573,-0.004543,0.017424,0.017984,0.001883,0.008389,0.000622,0.001919,-0.012521,-0.009915,-0.000432,-0.010185,0.007094,-0.006845,-0.018452,-0.007606,0.011711,-0.011845,-0.003796,0.000118,-0.00225,0.005199,-0.005288,0.002449,-0.005713,0.010727,0.000889,-0.001325,-0.001068,0.002829,-0.005911,-0.009271,0.008095,0.002205,-0.00678,0.010468,-0.002554,0.009059,0.000235,0.003609,-0.00051,0.001182,0.008587,-0.001522,0.002613,-0.002828,0.000334,-0.002019,0.004483,0.006112,0.018326,-0.002123,-0.001633,0.00655,Houston
0.034399,0.027365,-0.010494,0.02107,-0.02667,0.012399,0.041403,-0.047853,0.01579,-0.005284,0.006948,0.042245,-0.005123,-0.035016,0.018235,0.008401,0.014645,-0.033426,0.014003,-0.002298,-0.01764,-0.042046,-0.024666,-0.034463,-0.041796,-0.004312,0.023872,-0.018281,0.025499,-0.026341,-0.019609,-0.025511,0.016808,0.01112,-0.061725,-0.005291,0.024814,0.009174,-0.013888,-0.011718,-0.058536,0.030076,-0.051607,-0.008368,0.010962,-0.02097,0.013514,-0.031896,0.010282,0.020137,-0.013413,-0.022954,0.041425,-0.019728,-0.019306,-0.045927,-0.031874,0.007239,-0.029162,-0.02719,-0.007097,0.029653,0.027032,0.001829,-0.019895,0.015735,-0.043575,0.008694,0.000925,-0.01131,-0.031469,0.024081,0.032914,-0.041557,-0.026082,-0.018169,-0.010824,-0.030814,0.068484,0.013472,0.007081,0.026996,0.019435,0.012083,0.029373,-0.002073,-0.00963,0.005474,0.029399,0.027039,0.011947,-0.00858,-0.044332,-0.047071,-0.019317,0.042705,0.00282,0.010569,0.008545,0.011364,India
0.004932,0.011263,-0.002504,0.017909,-0.009964,0.017309,0.02039,-0.018159,0.001179,0.009577,-0.003394,0.003226,-0.00799,-0.014938,0.015981,0.015345,0.013463,-0.011049,0.006727,-0.002196,-0.007363,-0.005871,-0.008061,-0.020172,-0.014778,-0.007436,0.010804,-0.007428,0.00175,-0.004988,-0.002371,-0.010562,0.007815,0.005648,-0.009812,-0.003844,0.002242,0.008477,0.000134,0.003193,-0.01728,0.007016,-0.018643,0.002334,0.004454,-0.016249,0.004287,-0.007563,0.012196,0.006025,-0.001192,-0.001848,0.009003,-0.005056,-0.007582,-0.01408,-0.005075,-0.006847,0.001961,-0.013257,-0.007809,0.001045,0.008338,-0.003186,0.005521,0.003957,-0.004622,0.000697,0.002976,0.001925,-0.005137,-0.000747,0.000291,-0.00265,0.000413,-0.000099,-0.003165,-0.000718,0.000631,-0.000305,0.001899,0.003921,0.0051,0.002016,0.00002,0.002975,0.000465,-0.004465,0.003628,0.000819,0.002001,0.003164,0.001243,-0.006806,-0.004621,0.000184,0.008309,0.002116,0.0043,0.003186,Iraq
0.003328,0.001779,0.000692,0.00728,-0.003882,0.000077,0.007084,-0.009357,0.007966,-0.005106,0.005174,0.00868,-0.002484,-0.007893,0.007749,-0.003467,0.002647,-0.007174,0.004701,0.003984,-0.003547,-0.011097,-0.002722,-0.012085,-0.00751,-0.001188,0.007835,-0.000821,0.008444,-0.006338,-0.007212,-0.008586,0.006287,0.000535,-0.013161,-0.004251,0.00445,0.002627,-0.007772,0.00234,-0.014531,0.009028,-0.017137,-0.003336,-0.001382,-0.003974,0.005799,-0.012851,0.007725,0.002617,-0.007598,-0.008894,0.008251,-0.005993,-0.009811,-0.012121,-0.011309,-0.000951,-0.011061,-0.011642,-0.003981,0.010154,0.003551,0.004235,-0.008057,0.011949,-0.015538,0.006032,-0.003172,-0.003523,-0.018286,0.012247,0.017533,-0.01254,-0.005896,-0.003191,-0.004326,-0.015,0.032408,0.009568,-0.003497,0.010909,0.004178,0.008601,0.012765,-0.002863,-0.006557,0.004539,0.016538,0.010059,0.000816,-0.006778,-0.015129,-0.020388,-0.002884,0.02453,-0.007987,0.005097,0.003352,-0.001323,Island
-0.00344,0.005796,-0.001879,0.007951,-0.000316,0.002201,0.001323,-0.005842,-0.001712,-0.003839,-0.004399,0.002258,-0.003546,0.001925,0.000718,-0.000339,-0.001795,-0.00663,0.000069,0.002396,0.000189,-0.007281,-0.002944,0.001213,-0.006422,-0.00614,0.0008,-0.001927,0.005291,-0.002236,0.001505,0.001091,0.005833,0.007855,0.001713,-0.00593,0.002905,0.005582,0.004388,0.004917,0.001885,-0.000574,-0.001037,-0.004406,-0.004697,-0.000783,0.003323,0.000779,0.008487,0.00894,-0.00041,0.002906,0.000275,0.001039,-0.001919,-0.000564,-0.002241,0.000772,-0.000951,-0.003724,-0.004739,-0.003488,0.005882,0.000859,-0.002182,0.006171,-0.007381,0.008317,-0.00277,-0.004061,-0.009855,0.005779,0.005812,-0.001756,0.000774,0.004133,-0.006857,-0.0096,0.007988,0.00837,0.001475,0.001551,0.002712,0.007226,0.00346,-0.000995,-0.008853,0.000029,0.008718,0.005489,-0.00016,-0.006285,-0.001347,-0.006204,0.004899,0.00683,-0.00315,-0.002648,0.003803,0.001811,Israel
0.017059,0.012374,0.000097,0.013007,-0.01933,0.009989,0.01873,-0.022582,0.001712,-0.005464,0.00136,0.012138,-0.002399,-0.012893,0.011966,0.001623,0.010224,-0.01194,0.015325,-0.002324,-0.000019,-0.020595,-0.008889,-0.010125,-0.012263,-0.000909,0.007963,-0.004068,0.003897,-0.009585,-0.000508,-0.014763,0.028581,0.018319,-0.032872,-0.013066,0.018328,0.007669,-0.010086,0.008545,-0.038772,0.014388,-0.031374,-0.005854,0.008701,-0.024391,0.007699,-0.016174,0.028356,0.027835,-0.013628,-0.017762,0.02686,-0.008478,-0.020255,-0.038551,-0.025805,-0.00111,-0.01094,-0.022106,-0.016735,0.010027,0.024351,-0.008714,-0.02143,0.017354,-0.037553,0.028091,-0.001608,-0.003678,-0.035888,0.032026,0.030505,-0.024723,-0.018804,-0.007189,-0.017095,-0.02576,0.057427,0.016503,-0.006158,0.010218,0.012164,0.019089,0.013929,0.002299,-0.020591,0.006142,0.044185,0.020789,0.005397,-0.016018,-0.021222,-0.033267,0.003019,0.040287,-0.007083,0.006972,0.011092,-0.000253,Italiana
0.01346,0.011932,-0.001797,0.023144,-0.011739,0.018335,0.029354,-0.031751,0.00715,0.014328,-0.017623,0.002791,-0.001246,-0.024831,0.026268,0.018494,0.017171,-0.017473,0.014537,0.005304,-0.013063,-0.014424,-0.01051,-0.027614,-0.018728,-0.008321,0.010438,-0.002254,0.004937,-0.001752,-0.007868,-0.018475,0.033262,0.013187,-0.026084,-0.010491,0.00999,0.014362,-0.000446,0.021234,-0.020931,0.006664,-0.026138,-0.000169,-0.002205,-0.025275,0.001438,-0.011884,0.025295,0.02446,-0.00731,-0.002996,0.014742,-0.006774,-0.015785,-0.020693,-0.01992,-0.011971,0.00357,-0.014673,-0.016851,-0.00351,0.017664,-0.013253,-0.017717,0.018607,-0.02523,0.027653,0.001161,-0.003208,-0.029326,0.030811,0.016759,-0.01515,-0.004295,-0.008556,-0.017646,-0.019031,0.032274,0.011848,-0.010563,0.017345,0.002102,0.023487,0.006312,-0.0002,-0.008277,0.005006,0.038105,0.007074,0.000127,-0.009171,-0.013119,-0.02689,0.002352,0.034524,0.014852,0.004383,0.000929,-0.000597,Italy
0.00628,0.011898,0.001649,0.015412,-0.008284,0.019527,0.022074,-0.020482,-0.001375,0.013337,-0.007358,0.002671,-0.008216,-0.015184,0.019404,0.014669,0.009561,-0.013482,0.014585,0.005213,-0.003554,-0.009426,-0.000774,-0.011791,-0.00966,-0.000488,0.010831,-0.001195,0.001805,0.000385,-0.004154,-0.014899,0.015058,0.011332,-0.0203,-0.008657,0.001384,0.012615,-0.002588,0.005029,-0.013275,0.003627,-0.016892,-0.000516,0.003391,-0.011804,-0.001753,-0.007113,0.0198,0.013838,-0.006931,-0.00638,0.011466,0.000984,-0.016712,-0.019979,-0.015885,-0.008381,-0.00514,-0.014098,-0.017798,0.001406,0.015647,-0.010892,-0.005096,0.005957,-0.011371,0.010496,-0.004023,-0.006131,-0.015183,0.01146,0.008302,-0.012016,-0.006168,-0.002855,-0.004264,-0.011483,0.019526,0.006906,0.001002,0.010723,0.001183,0.013326,0.008179,0.005288,-0.003899,0.002343,0.017056,0.007126,0.004808,-0.009798,-0.012397,-0.015386,0.005965,0.024219,0.010158,-0.003535,0.000629,0.00106,Japan
0.005532,0.007055,-0.0001,0.006424,-0.01478,0.011632,0.019499,-0.018161,0.007462,-0.003958,-0.006908,0.012926,-0.001378,-0.008062,0.011429,-0.000415,0.001882,-0.017295,0.01249,0.000001,-0.006984,-0.018875,-0.006545,-0.014258,-0.008731,-0.001036,0.009363,-0.000172,0.008359,-0.008688,-0.003526,-0.00896,0.027782,0.015433,-0.024814,-0.006547,0.009796,0.005024,-0.005434,0.005141,-0.023791,0.014912,-0.031294,-0.00088,0.007297,-0.024188,-0.001726,-0.012502,0.026833,0.017008,-0.004974,-0.00736,0.017987,-0.004378,-0.020812,-0.028696,-0.015216,-0.006085,-0.013074,-0.017736,-0.011738,0.004641,0.019402,-0.007603,-0.018128,0.016104,-0.024899,0.023542,0.001435,-0.001415,-0.023962,0.023637,0.0205,-0.019584,-0.012125,-0.007046,-0.017164,-0.019869,0.038003,0.017609,-0.002253,0.0152,0.009468,0.015275,0.010297,0.003752,-0.016281,0.00075,0.033885,0.015153,0.007188,-0.017103,-0.017532,-0.024703,-0.003733,0.032441,0.005741,0.00187,0.004149,0.00383,KO
0.044194,0.027956,-0.006463,0.055864,-0.029674,0.043352,0.068354,-0.065214,0.016681,0.019793,-0.013225,0.040167,-0.013355,-0.053705,0.049624,0.040438,0.032376,-0.041159,0.027706,0.004067,-0.026611,-0.032307,-0.029419,-0.05793,-0.044239,-0.013154,0.031601,-0.022289,0.016954,-0.016913,-0.027603,-0.039113,0.036954,0.026163,-0.069144,-0.011224,0.01857,0.022923,0.001253,0.012156,-0.063727,0.029004,-0.056308,-0.000605,0.011727,-0.043349,0.003978,-0.027619,0.02313,0.03415,-0.008685,-0.008298,0.039535,-0.02509,-0.034579,-0.049977,-0.030741,0.007118,-0.011332,-0.031145,-0.02814,0.02465,0.032133,-0.011989,0.005657,-0.001519,-0.020162,-0.000262,0.006829,-0.014084,-0.01018,0.000107,0.018383,-0.031417,-0.018487,-0.017475,-0.004507,-0.029137,0.034159,0.012205,0.012008,0.030496,0.014498,0.001365,0.02014,-0.003988,-0.007445,0.004265,0.00619,0.026205,0.01075,-0.002408,-0.036414,-0.043051,-0.018966,0.034619,0.04205,0.014805,0.012735,0.022992,Kansas
0.011417,0.016016,-0.001366,0.023248,-0.015408,0.01405,0.026817,-0.023682,0.011347,0.008872,-0.004277,0.009553,-0.008647,-0.026583,0.017976,0.016963,0.016096,-0.019949,0.010861,-0.001008,-0.010464,-0.014091,-0.009091,-0.017634,-0.018476,-0.00584,0.011863,-0.006522,0.01059,-0.010397,-0.014369,-0.015799,0.012227,0.013214,-0.030566,-0.001682,0.005469,0.008893,-0.001696,-0.002013,-0.027165,0.017842,-0.023168,0.000465,-0.000807,-0.018405,0.001464,-0.009043,0.012,0.012609,0.000059,-0.00538,0.012929,-0.005903,-0.009234,-0.016258,-0.018684,0.003179,-0.0035,-0.015022,-0.007725,0.013223,0.011235,-0.006907,-0.001554,0.006201,-0.01325,-0.002238,-0.00035,-0.008578,-0.010435,0.005017,0.013861,-0.012988,-0.013248,-0.010272,-0.000958,-0.006128,0.017909,0.001427,0.007878,0.015118,0.010626,-0.001727,0.008451,0.000243,-0.00083,0.004731,-0.001915,0.009845,0.002683,-0.000695,-0.021227,-0.015947,-0.007329,0.01397,0.017238,0.004589,0.001729,0.008152,LA
0.008664,0.003333,-0.001225,0.01358,-0.006043,0.012937,0.01634,-0.019366,-0.001286,0.007336,-0.011035,0.011422,-0.005145,-0.017917,0.008626,0.006605,0.014665,-0.015043,0.012413,0.000165,-0.001618,-0.011656,-0.007005,-0.016344,-0.01174,-0.007453,0.009609,-0.006367,0.001057,-0.003456,-0.005488,-0.011359,0.011243,0.009602,-0.01557,-0.0041,0.009715,0.004414,-0.004726,0.00442,-0.013535,0.002726,-0.018586,0.003161,0.005802,-0.015204,-0.003189,-0.012113,0.011978,0.011933,-0.000072,-0.006967,0.014736,-0.003624,-0.013992,-0.019529,-0.008711,-0.008084,0.001011,-0.005856,-0.014139,-0.000895,0.015809,-0.004621,-0.003646,0.000273,-0.005588,0.007011,0.00076,-0.001685,-0.008968,0.008014,0.0097,-0.011203,-0.006927,-0.002247,-0.006327,-0.012602,0.012811,0.006015,0.003447,0.011904,0.003278,0.002811,0.010967,0.002212,-0.004439,0.004854,0.013786,0.007962,-0.001466,0.000718,-0.012134,-0.010989,-0.003299,0.012329,0.016042,0.002786,0.000522,0.007349,Lake
0.015792,0.011144,-0.002789,0.021128,-0.012074,0.014804,0.022332,-0.023826,0.003566,0.008875,-0.001164,0.017478,-0.003065,-0.02256,0.013886,0.011489,0.015521,-0.019935,0.006956,0.003085,-0.005856,-0.018214,-0.007918,-0.02259,-0.016056,-0.000694,0.010491,-0.004764,0.007658,-0.006613,-0.007538,-0.020182,0.014109,0.003781,-0.025323,-0.004784,0.009928,0.002855,-0.007573,-0.000741,-0.019735,0.011943,-0.024126,-0.007087,0.007449,-0.009954,0.005589,-0.016863,0.007305,0.015665,-0.003193,-0.006873,0.011458,-0.008428,-0.007627,-0.019627,-0.017131,0.004157,-0.011968,-0.010708,-0.00673,0.012633,0.009699,0.001758,-0.009444,0.00389,-0.019975,0.009153,0.001125,-0.009498,-0.01114,0.011278,0.013917,-0.014187,-0.005211,-0.004064,-0.00112,-0.011166,0.030335,0.007827,-0.002111,0.010947,0.012375,0.004935,0.005963,0.002906,-0.006322,0.00786,0.016281,0.011266,0.001903,-0.001693,-0.012656,-0.022902,-0.000211,0.019368,0.010631,0.001674,0.007638,0.004193,Las
0.012923,0.009131,0.003479,0.022724,-0.010955,0.018496,0.024267,-0.026473,-0.000737,0.015099,-0.011753,-0.001501,-0.004645,-0.017932,0.018522,0.018148,0.01755,-0.022639,0.016331,0.003517,-0.005471,-0.010516,-0.00205,-0.019919,-0.010449,-0.008695,0.008533,-0.001247,0.007892,0.003445,-0.006607,-0.01879,0.018618,0.010942,-0.008,-0.00424,-0.001051,0.007104,0.005002,0.010765,-0.01276,0.006113,-0.018563,-0.00127,0.003531,-0.012557,0.002246,-0.010359,0.01419,0.015418,-0.007751,-0.000884,0.005777,-0.001514,-0.00601,-0.014813,-0.003862,-0.001195,-0.001369,-0.004279,-0.012016,0.004347,0.013521,-0.004314,-0.00677,0.005562,-0.009933,0.007835,0.001023,-0.007191,-0.007289,0.008924,0.005318,-0.008863,-0.001235,-0.001005,-0.00709,-0.010014,0.012838,0.005945,-0.000567,0.009712,0.007564,0.0115,0.005253,0.003264,-0.004127,0.004286,0.01452,0.004645,0.000198,-0.002304,-0.009471,-0.009387,0.006231,0.012828,0.019216,0.003362,0.006428,-0.001121,Linkin
0.0262,0.020078,-0.000971,0.032293,-0.022546,0.021095,0.033802,-0.044873,0.005109,0.003577,-0.010537,0.023338,-0.000268,-0.035646,0.019986,0.010198,0.019201,-0.032445,0.020843,0.000539,-0.010207,-0.029106,-0.013377,-0.0359,-0.030824,-0.004392,0.015263,-0.014055,0.014297,-0.012415,-0.009917,-0.028032,0.038466,0.024019,-0.050894,-0.009606,0.021695,0.01269,-0.002935,0.011351,-0.047615,0.018794,-0.050206,-0.004278,0.00314,-0.03252,0.006808,-0.029322,0.038931,0.030595,-0.009962,-0.021338,0.032034,-0.006529,-0.030038,-0.044194,-0.028716,-0.00092,-0.014475,-0.030214,-0.02168,0.017051,0.037486,-0.016716,-0.02726,0.017669,-0.051416,0.031544,-0.007303,-0.010249,-0.044375,0.035359,0.039713,-0.039892,-0.020339,-0.011199,-0.016795,-0.029591,0.067836,0.027381,0.001453,0.027717,0.009865,0.023926,0.020429,0.000862,-0.017689,0.005995,0.055908,0.029123,0.006044,-0.019831,-0.029883,-0.046806,-0.007815,0.056611,0.005557,0.008296,0.012462,0.003789,Literatur
0.00699,0.007451,0.002745,0.049854,-0.013656,0.029837,0.03954,-0.043065,-0.000843,0.03458,-0.026038,-0.003662,-0.009898,-0.033652,0.039023,0.033579,0.030482,-0.027773,0.024705,0.012781,-0.010584,-0.017091,-0.004496,-0.0356,-0.017776,-0.017372,0.014943,0.003058,0.003607,0.00392,-0.013436,-0.02567,0.055792,0.032625,-0.033135,-0.010351,0.007012,0.020785,0.000532,0.032475,-0.029679,0.003148,-0.042786,0.009513,-0.000771,-0.046691,0.001429,-0.009144,0.045234,0.038287,-0.009667,-0.001974,0.017783,-0.009546,-0.028935,-0.032822,-0.026769,-0.020216,0.002184,-0.035021,-0.040275,-0.006511,0.030032,-0.033795,-0.020489,0.023063,-0.026666,0.034812,-0.006877,-0.00007,-0.029125,0.039052,0.017496,-0.020686,-0.004051,-0.007053,-0.017453,-0.020882,0.039062,0.023396,-0.009382,0.016553,-0.001883,0.025712,0.008434,0.008095,-0.012393,0.001675,0.042917,0.005745,-0.001645,-0.011634,-0.011356,-0.02567,0.007103,0.039847,0.03216,-0.004564,0.000575,0.004602,London
